accNodesModel,accYears,techs,commodity,capType,value
BOP,2040,Battery,Elec_battery,decom,1.0414535398902598e-10
BOP,2040,Battery,Elec_battery,total,0.03821081290175394
BOP,2040,Battery,Elec_battery,upperLimit,97.5
BOP,2040,pv_central_fixed,Elec,build,1.3572558094646123e-05
BOP,2040,pv_central_fixed,Elec,decom,9.622362146833381e-12
BOP,2040,pv_central_fixed,Elec,total,0.10590037669195651
BOP,2040,pv_central_fixed,Elec,upperLimit,475.93586
BOP,2040,pv_central_track_azimuth,Elec,build,1.520896349234602e-06
BOP,2040,pv_central_track_azimuth,Elec,decom,8.274628871468412e-12
BOP,2040,pv_central_track_azimuth,Elec,total,7.241634477001316e-06
BOP,2040,pv_central_track_azimuth,Elec,upperLimit,475.88042
BOP,2040,pv_decentral,Elec,build,1.2218479636146166e-07
BOP,2040,pv_decentral,Elec,decom,5.971666372341418e-12
BOP,2040,pv_decentral,Elec,total,2.114795772917292e-07
BOP,2040,pv_decentral,Elec,upperLimit,1.12696
BOP,2040,wind_offshore_floating,Elec,build,1.1576278424019459e-07
BOP,2040,wind_offshore_floating,Elec,decom,1.0652391921499986e-12
BOP,2040,wind_offshore_floating,Elec,total,2.18815233264967e-07
BOP,2040,wind_offshore_floating,Elec,upperLimit,43.79496
BOP,2040,wind_offshore_foundation,Elec,build,6.565857499205727e-08
BOP,2040,wind_offshore_foundation,Elec,decom,1.270433579128047e-12
BOP,2040,wind_offshore_foundation,Elec,total,1.2551632535119385e-07
BOP,2040,wind_offshore_foundation,Elec,upperLimit,11.182360000000001
BOP,2040,wind_onshore,Elec,build,0.020990445029733597
BOP,2040,wind_onshore,Elec,decom,2.8244378499093244e-12
BOP,2040,wind_onshore,Elec,total,0.020992788871795252
BOP,2040,wind_onshore,Elec,upperLimit,22.79196
BOP,2050,Battery,Elec,build,0.05377746871659641
BOP,2050,Battery,Elec,decom,0.03490042891705746
BOP,2050,Battery,Elec,total,0.09296804626266163
BOP,2050,Battery,Elec,upperLimit,100.0
BOP,2050,Battery,Elec_battery,build,0.0524330319986815
BOP,2050,Battery,Elec_battery,decom,0.03402791819413102
BOP,2050,Battery,Elec_battery,total,0.09064384510609508
BOP,2050,Battery,Elec_battery,upperLimit,97.5
BOP,2050,pv_central_fixed,Elec,build,1.6874425191544746e-06
BOP,2050,pv_central_fixed,Elec,decom,4.3950158234448436e-11
BOP,2050,pv_central_fixed,Elec,total,0.10590206482321145
BOP,2050,pv_central_fixed,Elec,upperLimit,713.90379
BOP,2050,pv_central_track_azimuth,Elec,build,5.528237555862296e-07
BOP,2050,pv_central_track_azimuth,Elec,decom,3.8039439903815514e-11
BOP,2050,pv_central_track_azimuth,Elec,total,7.795152879078084e-06
BOP,2050,pv_central_track_azimuth,Elec,upperLimit,713.82063
BOP,2050,pv_decentral,Elec,build,1.3862059071982215e-07
BOP,2050,pv_decentral,Elec,decom,2.7407302180487758e-11
BOP,2050,pv_decentral,Elec,total,3.5080544663981253e-07
BOP,2050,pv_decentral,Elec,upperLimit,1.69044
BOP,2050,wind_offshore_floating,Elec,build,1.1012396840897972e-07
BOP,2050,wind_offshore_floating,Elec,decom,4.3916182251127534e-12
BOP,2050,wind_offshore_floating,Elec,total,3.296674959861632e-07
BOP,2050,wind_offshore_floating,Elec,upperLimit,65.69244
BOP,2050,wind_offshore_foundation,Elec,build,6.42024065778001e-08
BOP,2050,wind_offshore_foundation,Elec,decom,5.247839005785791e-12
BOP,2050,wind_offshore_foundation,Elec,total,1.904461700204298e-07
BOP,2050,wind_offshore_foundation,Elec,upperLimit,16.77354
BOP,2050,wind_onshore,Elec,build,1.0627035362790348e-06
BOP,2050,wind_onshore,Elec,decom,1.1960315143686931e-11
BOP,2050,wind_onshore,Elec,total,0.02099385229605714
BOP,2050,wind_onshore,Elec,upperLimit,34.18794
CAN,2030,Battery,Elec,build,0.0950429532231146
CAN,2030,Battery,Elec,total,0.0950429532231146
CAN,2030,Battery,Elec,upperLimit,50.0
CAN,2030,Battery,Elec_battery,build,0.09266687939253673
CAN,2030,Battery,Elec_battery,total,0.09266687939253673
CAN,2030,Battery,Elec_battery,upperLimit,48.75
CAN,2030,pv_central_fixed,Elec,build,0.22221099510983627
CAN,2030,pv_central_fixed,Elec,total,0.22221099510983627
CAN,2030,pv_central_fixed,Elec,upperLimit,1084.1251499999998
CAN,2030,pv_central_track_azimuth,Elec,build,7.508193878328423e-07
CAN,2030,pv_central_track_azimuth,Elec,total,7.508193878328423e-07
CAN,2030,pv_central_track_azimuth,Elec,upperLimit,1074.11219
CAN,2030,pv_decentral,Elec,build,6.913558917729773e-08
CAN,2030,pv_decentral,Elec,total,6.913558917729773e-08
CAN,2030,pv_decentral,Elec,upperLimit,1.19204
CAN,2030,wind_offshore_floating,Elec,build,1.5853387425398942e-08
CAN,2030,wind_offshore_floating,Elec,total,1.5853387425398942e-08
CAN,2030,wind_offshore_floating,Elec,upperLimit,67.81437
CAN,2030,wind_offshore_foundation,Elec,build,2.0988848418541844e-08
CAN,2030,wind_offshore_foundation,Elec,total,2.0988848418541844e-08
CAN,2030,wind_offshore_foundation,Elec,upperLimit,25.37745
CAN,2030,wind_onshore,Elec,build,6.758268963123713e-08
CAN,2030,wind_onshore,Elec,total,6.758268963123713e-08
CAN,2030,wind_onshore,Elec,upperLimit,32.23317
CAN,2040,Battery,Elec,build,0.5831372168855851
CAN,2040,Battery,Elec,decom,1.0640186507858901e-10
CAN,2040,Battery,Elec,total,0.6781801703686408
CAN,2040,Battery,Elec,upperLimit,100.0
CAN,2040,Battery,Elec_battery,build,0.5685587864634454
CAN,2040,Battery,Elec_battery,decom,1.0374181845162428e-10
CAN,2040,Battery,Elec_battery,total,0.6612256661094247
CAN,2040,Battery,Elec_battery,upperLimit,97.5
CAN,2040,pv_central_fixed,Elec,build,1.4059545579257948
CAN,2040,pv_central_fixed,Elec,decom,9.578940221484746e-12
CAN,2040,pv_central_fixed,Elec,total,1.628165553392395
CAN,2040,pv_central_fixed,Elec,upperLimit,2168.2502999999997
CAN,2040,pv_central_track_azimuth,Elec,build,7.869066167620806e-07
CAN,2040,pv_central_track_azimuth,Elec,decom,8.040707411700063e-12
CAN,2040,pv_central_track_azimuth,Elec,total,1.538084306852732e-06
CAN,2040,pv_central_track_azimuth,Elec,upperLimit,2148.22438
CAN,2040,pv_decentral,Elec,build,8.665813599935809e-08
CAN,2040,pv_decentral,Elec,decom,6.021385613926652e-12
CAN,2040,pv_decentral,Elec,total,1.5615404675626272e-07
CAN,2040,pv_decentral,Elec,upperLimit,2.38408
CAN,2040,wind_offshore_floating,Elec,build,1.4682218763988014e-08
CAN,2040,wind_offshore_floating,Elec,decom,1.1387626536446804e-12
CAN,2040,wind_offshore_floating,Elec,total,3.0900810391954126e-08
CAN,2040,wind_offshore_floating,Elec,upperLimit,135.62874
CAN,2040,wind_offshore_foundation,Elec,build,1.911582690884597e-08
CAN,2040,wind_offshore_foundation,Elec,decom,1.3648569625720247e-12
CAN,2040,wind_offshore_foundation,Elec,total,4.0469653435646055e-08
CAN,2040,wind_offshore_foundation,Elec,upperLimit,50.7549
CAN,2040,wind_onshore,Elec,build,5.387531454290882e-08
CAN,2040,wind_onshore,Elec,decom,3.1213873451034296e-12
CAN,2040,wind_onshore,Elec,total,1.2182122575202167e-07
CAN,2040,wind_onshore,Elec,upperLimit,64.46634
CAN,2050,Battery,Elec,build,0.5654597830095198
CAN,2050,Battery,Elec,decom,0.09504295337889218
CAN,2050,Battery,Elec,total,1.243639953588726
CAN,2050,Battery,Elec,upperLimit,100.0
CAN,2050,Battery,Elec_battery,build,0.5513232884342818
CAN,2050,Battery,Elec_battery,decom,0.09266687954441988
CAN,2050,Battery,Elec_battery,total,1.2125489547490078
CAN,2050,Battery,Elec_battery,upperLimit,97.5
CAN,2050,pv_central_fixed,Elec,build,1.1180301292700308
CAN,2050,pv_central_fixed,Elec,decom,4.228262054685125e-11
CAN,2050,pv_central_fixed,Elec,total,2.746195683352829
CAN,2050,pv_central_fixed,Elec,upperLimit,3252.3754499999995
CAN,2050,pv_central_track_azimuth,Elec,build,6.542144455813441e-07
CAN,2050,pv_central_track_azimuth,Elec,decom,3.5505730947304756e-11
CAN,2050,pv_central_track_azimuth,Elec,total,2.1929959326335697e-06
CAN,2050,pv_central_track_azimuth,Elec,upperLimit,3222.3365700000004
CAN,2050,pv_decentral,Elec,build,9.432829605192386e-08
CAN,2050,pv_decentral,Elec,decom,2.734103974377736e-11
CAN,2050,pv_decentral,Elec,total,2.5118768769888433e-07
CAN,2050,pv_decentral,Elec,upperLimit,3.57612
CAN,2050,wind_offshore_floating,Elec,build,1.3503042199760856e-08
CAN,2050,wind_offshore_floating,Elec,decom,4.838158089365679e-12
CAN,2050,wind_offshore_floating,Elec,total,4.513170036406725e-08
CAN,2050,wind_offshore_floating,Elec,upperLimit,203.44311
CAN,2050,wind_offshore_foundation,Elec,build,1.7430241121329355e-08
CAN,2050,wind_offshore_foundation,Elec,decom,5.759301614200887e-12
CAN,2050,wind_offshore_foundation,Elec,total,5.8626821185802836e-08
CAN,2050,wind_offshore_foundation,Elec,upperLimit,76.13235
CAN,2050,wind_onshore,Elec,build,4.6892105618194567e-08
CAN,2050,wind_onshore,Elec,decom,1.3075557363093928e-11
CAN,2050,wind_onshore,Elec,total,1.694329417432948e-07
CAN,2050,wind_onshore,Elec,upperLimit,96.69951
CEN,2030,Battery,Elec,build,0.00022895863192492853
CEN,2030,Battery,Elec,total,0.00022895863192492853
CEN,2030,Battery,Elec,upperLimit,50.0
CEN,2030,Battery,Elec_battery,build,0.00022323466612680532
CEN,2030,Battery,Elec_battery,total,0.00022323466612680532
CEN,2030,Battery,Elec_battery,upperLimit,48.75
CEN,2030,pv_central_fixed,Elec,build,3.328693017835756e-07
CEN,2030,pv_central_fixed,Elec,total,3.328693017835756e-07
CEN,2030,pv_central_fixed,Elec,upperLimit,496.94086
CEN,2030,pv_central_track_azimuth,Elec,build,2.3834280918437242e-07
CEN,2030,pv_central_track_azimuth,Elec,total,2.3834280918437242e-07
CEN,2030,pv_central_track_azimuth,Elec,upperLimit,496.94086
CEN,2030,pv_decentral,Elec,build,7.556371653516353e-08
CEN,2030,pv_decentral,Elec,total,7.556371653516353e-08
CEN,2030,pv_decentral,Elec,upperLimit,0.51601
CEN,2030,wind_offshore_floating,Elec,build,2.4711356733948457e-08
CEN,2030,wind_offshore_floating,Elec,total,2.4711356733948457e-08
CEN,2030,wind_offshore_floating,Elec,upperLimit,6.4615100000000005
CEN,2030,wind_offshore_foundation,Elec,build,2.6349568508221746e-08
CEN,2030,wind_offshore_foundation,Elec,total,2.6349568508221746e-08
CEN,2030,wind_offshore_foundation,Elec,upperLimit,2.03837
CEN,2030,wind_onshore,Elec,build,7.602394008788476e-08
CEN,2030,wind_onshore,Elec,total,7.602394008788476e-08
CEN,2030,wind_onshore,Elec,upperLimit,16.594099999999997
CEN,2040,Battery,Elec,build,2.6635119831241367e-05
CEN,2040,Battery,Elec,decom,1.1321260016198769e-10
CEN,2040,Battery,Elec,total,0.0002555940048865349
CEN,2040,Battery,Elec,upperLimit,100.0
CEN,2040,Battery,Elec_battery,build,2.5969241835460333e-05
CEN,2040,Battery,Elec_battery,decom,1.10382285157938e-10
CEN,2040,Battery,Elec_battery,total,0.00024920415476437156
CEN,2040,Battery,Elec_battery,upperLimit,97.5
CEN,2040,pv_central_fixed,Elec,build,3.5477982014080746e-07
CEN,2040,pv_central_fixed,Elec,decom,9.477343903390622e-12
CEN,2040,pv_central_fixed,Elec,total,6.880059875457006e-07
CEN,2040,pv_central_fixed,Elec,upperLimit,993.88172
CEN,2040,pv_central_track_azimuth,Elec,build,2.3559992981019194e-07
CEN,2040,pv_central_track_azimuth,Elec,decom,8.089123885635583e-12
CEN,2040,pv_central_track_azimuth,Elec,total,4.743009928358996e-07
CEN,2040,pv_central_track_azimuth,Elec,upperLimit,993.88172
CEN,2040,pv_decentral,Elec,build,1.014754402370551e-07
CEN,2040,pv_decentral,Elec,decom,5.925749413480361e-12
CEN,2040,pv_decentral,Elec,total,1.7739957398802595e-07
CEN,2040,pv_decentral,Elec,upperLimit,1.03202
CEN,2040,wind_offshore_floating,Elec,build,2.761034137882512e-08
CEN,2040,wind_offshore_floating,Elec,decom,1.0412365393442855e-12
CEN,2040,wind_offshore_floating,Elec,total,5.268699984145505e-08
CEN,2040,wind_offshore_floating,Elec,upperLimit,12.923020000000001
CEN,2040,wind_offshore_foundation,Elec,build,2.805227663817481e-08
CEN,2040,wind_offshore_foundation,Elec,decom,1.2687304311359083e-12
CEN,2040,wind_offshore_foundation,Elec,total,5.476691938118623e-08
CEN,2040,wind_offshore_foundation,Elec,upperLimit,4.07674
CEN,2040,wind_onshore,Elec,build,8.332712044534056e-08
CEN,2040,wind_onshore,Elec,decom,2.781368387917086e-12
CEN,2040,wind_onshore,Elec,total,1.5971462213005823e-07
CEN,2040,wind_onshore,Elec,upperLimit,33.188199999999995
CEN,2050,Battery,Elec,build,5.233066046143265e-05
CEN,2050,Battery,Elec,decom,0.0002289587812723408
CEN,2050,Battery,Elec,total,0.0003079248823435205
CEN,2050,Battery,Elec,upperLimit,100.0
CEN,2050,Battery,Elec_battery,build,5.1022393949896834e-05
CEN,2050,Battery,Elec_battery,decom,0.0002232348117405323
CEN,2050,Battery,Elec_battery,total,0.00030022676028493257
CEN,2050,Battery,Elec_battery,upperLimit,97.5
CEN,2050,pv_central_fixed,Elec,build,3.40590005529759e-07
CEN,2050,pv_central_fixed,Elec,decom,4.2363678440072145e-11
CEN,2050,pv_central_fixed,Elec,total,1.029286315327461e-06
CEN,2050,pv_central_fixed,Elec,upperLimit,1490.82258
CEN,2050,pv_central_track_azimuth,Elec,build,2.0810193892894017e-07
CEN,2050,pv_central_track_azimuth,Elec,decom,3.622155918299317e-11
CEN,2050,pv_central_track_azimuth,Elec,total,6.830993961360983e-07
CEN,2050,pv_central_track_azimuth,Elec,upperLimit,1490.82258
CEN,2050,pv_decentral,Elec,build,1.1407092089992768e-07
CEN,2050,pv_decentral,Elec,decom,2.724604160723914e-11
CEN,2050,pv_decentral,Elec,total,2.9217593477678806e-07
CEN,2050,pv_decentral,Elec,upperLimit,1.5480299999999998
CEN,2050,wind_offshore_floating,Elec,build,2.5155709748334875e-08
CEN,2050,wind_offshore_floating,Elec,decom,4.4956328098206484e-12
CEN,2050,wind_offshore_floating,Elec,total,7.857089988742173e-08
CEN,2050,wind_offshore_floating,Elec,upperLimit,19.38453
CEN,2050,wind_offshore_foundation,Elec,build,2.526506504710128e-08
CEN,2050,wind_offshore_foundation,Elec,decom,5.490732738276546e-12
CEN,2050,wind_offshore_foundation,Elec,total,8.075917962599086e-08
CEN,2050,wind_offshore_foundation,Elec,upperLimit,6.11511
CEN,2050,wind_onshore,Elec,build,7.334041556271913e-08
CEN,2050,wind_onshore,Elec,decom,1.2064778928689817e-11
CEN,2050,wind_onshore,Elec,total,2.3377565884429033e-07
CEN,2050,wind_onshore,Elec,upperLimit,49.78229999999999
HBY,2030,Battery,Elec,build,0.0007907858984756903
HBY,2030,Battery,Elec,total,0.0007907858984756903
HBY,2030,Battery,Elec,upperLimit,50.0
HBY,2030,Battery,Elec_battery,build,0.0007710162510137981
HBY,2030,Battery,Elec_battery,total,0.0007710162510137981
HBY,2030,Battery,Elec_battery,upperLimit,48.75
HBY,2030,pv_central_fixed,Elec,build,2.1855673811683238e-07
HBY,2030,pv_central_fixed,Elec,total,2.1855673811683238e-07
HBY,2030,pv_central_fixed,Elec,upperLimit,259.19598
HBY,2030,pv_central_track_azimuth,Elec,build,1.8440197398815768e-07
HBY,2030,pv_central_track_azimuth,Elec,total,1.8440197398815768e-07
HBY,2030,pv_central_track_azimuth,Elec,upperLimit,259.19598
HBY,2030,pv_decentral,Elec,build,5.779228652877688e-08
HBY,2030,pv_decentral,Elec,total,5.779228652877688e-08
HBY,2030,pv_decentral,Elec,upperLimit,0.26427
HBY,2030,wind_offshore_floating,Elec,build,7.293247984405794e-08
HBY,2030,wind_offshore_floating,Elec,total,7.293247984405794e-08
HBY,2030,wind_offshore_floating,Elec,upperLimit,15.6443
HBY,2030,wind_offshore_foundation,Elec,build,6.535564462709339e-08
HBY,2030,wind_offshore_foundation,Elec,total,6.535564462709339e-08
HBY,2030,wind_offshore_foundation,Elec,upperLimit,5.5832
HBY,2030,wind_onshore,Elec,build,2.0718872031683117e-07
HBY,2030,wind_onshore,Elec,total,2.0718872031683117e-07
HBY,2030,wind_onshore,Elec,upperLimit,10.3033
HBY,2040,Battery,Elec,build,0.009360181554107094
HBY,2040,Battery,Elec,decom,1.0522958499576744e-10
HBY,2040,Battery,Elec,total,0.010150967713696165
HBY,2040,Battery,Elec,upperLimit,100.0
HBY,2040,Battery,Elec_battery,build,0.009126177015254417
HBY,2040,Battery,Elec_battery,decom,1.0259884537087325e-10
HBY,2040,Battery,Elec_battery,total,0.00989719352085376
HBY,2040,Battery,Elec_battery,upperLimit,97.5
HBY,2040,pv_central_fixed,Elec,build,2.0591752039620436e-07
HBY,2040,pv_central_fixed,Elec,decom,9.739477021057558e-12
HBY,2040,pv_central_fixed,Elec,total,4.2483086200123654e-07
HBY,2040,pv_central_fixed,Elec,upperLimit,518.39196
HBY,2040,pv_central_track_azimuth,Elec,build,1.6187995072486512e-07
HBY,2040,pv_central_track_azimuth,Elec,decom,8.386274359081005e-12
HBY,2040,pv_central_track_azimuth,Elec,total,3.466398814038844e-07
HBY,2040,pv_central_track_azimuth,Elec,upperLimit,518.39196
HBY,2040,pv_decentral,Elec,build,6.920480386182438e-08
HBY,2040,pv_decentral,Elec,decom,6.0646352567837405e-12
HBY,2040,pv_decentral,Elec,total,1.2735736872056527e-07
HBY,2040,pv_decentral,Elec,upperLimit,0.52854
HBY,2040,wind_offshore_floating,Elec,build,1.0427825287133823e-07
HBY,2040,wind_offshore_floating,Elec,decom,1.0337842864289026e-12
HBY,2040,wind_offshore_floating,Elec,total,1.7757604189633057e-07
HBY,2040,wind_offshore_floating,Elec,upperLimit,31.2886
HBY,2040,wind_offshore_foundation,Elec,build,8.832889868293308e-08
HBY,2040,wind_offshore_foundation,Elec,decom,1.2358490518295568e-12
HBY,2040,wind_offshore_foundation,Elec,total,1.5404965042619546e-07
HBY,2040,wind_offshore_foundation,Elec,upperLimit,11.1664
HBY,2040,wind_onshore,Elec,build,2.749680085527253e-07
HBY,2040,wind_onshore,Elec,decom,2.7682257065543624e-12
HBY,2040,wind_onshore,Elec,total,4.825203036090708e-07
HBY,2040,wind_onshore,Elec,upperLimit,20.6066
HBY,2050,Battery,Elec,build,0.014742649721595487
HBY,2050,Battery,Elec,decom,0.0007907860542300567
HBY,2050,Battery,Elec,total,0.024893617645880252
HBY,2050,Battery,Elec,upperLimit,100.0
HBY,2050,Battery,Elec_battery,build,0.014374083478555599
HBY,2050,Battery,Elec_battery,decom,0.0007710164028743052
HBY,2050,Battery,Elec_battery,total,0.02427127720473324
HBY,2050,Battery,Elec_battery,upperLimit,97.5
HBY,2050,pv_central_fixed,Elec,build,1.744269420366303e-07
HBY,2050,pv_central_fixed,Elec,decom,4.521625062459407e-11
HBY,2050,pv_central_fixed,Elec,total,5.999452737176838e-07
HBY,2050,pv_central_fixed,Elec,upperLimit,777.5879400000001
HBY,2050,pv_central_track_azimuth,Elec,build,1.3013627670596879e-07
HBY,2050,pv_central_track_azimuth,Elec,decom,3.9071910650780416e-11
HBY,2050,pv_central_track_azimuth,Elec,total,4.77469772129644e-07
HBY,2050,pv_central_track_azimuth,Elec,upperLimit,777.5879400000001
HBY,2050,pv_decentral,Elec,build,7.130606803904222e-08
HBY,2050,pv_decentral,Elec,decom,2.8070535205729368e-11
HBY,2050,pv_decentral,Elec,total,1.9936805215484339e-07
HBY,2050,pv_decentral,Elec,upperLimit,0.79281
HBY,2050,wind_offshore_floating,Elec,build,8.724115725175825e-08
HBY,2050,wind_offshore_floating,Elec,decom,4.393934115444044e-12
HBY,2050,wind_offshore_floating,Elec,total,2.6554549114441504e-07
HBY,2050,wind_offshore_floating,Elec,upperLimit,46.9329
HBY,2050,wind_offshore_foundation,Elec,build,7.44969867892184e-08
HBY,2050,wind_offshore_foundation,Elec,decom,5.289241186774875e-12
HBY,2050,wind_offshore_foundation,Elec,total,2.2927403390466873e-07
HBY,2050,wind_offshore_foundation,Elec,upperLimit,16.7496
